time,posture,XY,Y,dyno,vm,dyno_vm,ankle
2021-06-07 15:31:36.000126459,4.0,96.07246697979298,95.67251494270624,0.0,0.0,0.0,
2021-06-07 15:31:37.000127848,4.0,96.08807391792918,95.6988657852724,0.0,0.0,0.0,
2021-06-07 15:31:38.000129238,4.0,96.09364712498011,95.71652831425595,0.0,0.0,0.0,
2021-06-07 15:31:39.000130628,4.0,96.15944866494318,95.78186223336833,0.0,0.0,0.0,
2021-06-07 15:31:40.000132017,4.0,96.27552226844463,95.87854624651898,0.0,0.0,0.0,
2021-06-07 15:31:41.000133407,4.0,96.20559582461951,95.83354279752969,0.0,0.0,0.0,
2021-06-07 15:31:42.000134797,4.0,95.82776950686451,95.5847318341587,0.0,0.0,0.0,
2021-06-07 15:31:43.000136186,4.0,95.48893192289306,95.3310603931172,0.0,0.0,0.0,
2021-06-07 15:31:44.000137576,4.0,95.28684046685764,95.13360582274106,0.0,0.0,0.0,
2021-06-07 15:31:45.000138966,4.0,95.19914447664226,94.95357496477628,0.0,0.0,0.0,
2021-06-07 15:31:46.000140355,4.0,95.31644719534435,94.93696751297433,0.0,0.0,0.0,
2021-06-07 15:31:47.000141745,4.0,95.44958322820669,95.05320776041346,0.0,0.0,0.0,
2021-06-07 15:31:48.000143135,4.0,95.44363151118588,95.08423031759023,0.0,0.0,0.0,
2021-06-07 15:31:49.000144524,4.0,95.32150731181994,94.9761182615633,0.0,0.0,0.0,
2021-06-07 15:31:50.000145914,4.0,95.18906502931524,94.83601867390122,0.0,0.0,0.0,
2021-06-07 15:31:51.000147304,4.0,95.12921030860278,94.76947158732482,0.0,0.0,0.0,
2021-06-07 15:31:52.000148693,4.0,95.11877573275328,94.7612181707486,0.0,0.0,0.0,
2021-06-07 15:31:53.000150083,4.0,95.09681269775898,94.74402270156713,0.0,0.0,0.0,
2021-06-07 15:31:54.000151473,4.0,95.08041184560994,94.72932156444128,0.0,0.0,0.0,
2021-06-07 15:31:55.000152862,4.0,95.1196966370623,94.76794917150296,0.0,0.0,0.0,
2021-06-07 15:31:56.000154252,4.0,95.18816872018212,94.83682480419799,0.0,0.0,0.0,
2021-06-07 15:31:57.000155642,4.0,95.217634437173,94.8666343524435,0.0,0.0,0.0,
2021-06-07 15:31:58.000157031,4.0,95.20019931521935,94.84374792612782,0.0,0.0,0.0,
2021-06-07 15:31:59.000158421,4.0,95.16710331716357,94.80134925448073,0.0,0.0,0.0,
2021-06-07 15:32:00.000159811,4.0,95.13696751787481,94.76725021369018,0.0,0.0,0.0,
2021-06-07 15:32:01.000161200,4.0,95.15847192829395,94.7897052261971,0.0,0.0,0.0,
2021-06-07 15:32:02.000162590,4.0,95.27290028343064,94.90282669810736,0.0,0.0,0.0,
2021-06-07 15:32:03.000163980,4.0,95.38485191599811,95.01386252909992,0.0,0.0,0.0,
2021-06-07 15:32:04.000165369,4.0,95.35859184015975,94.99446612070061,0.0,0.0,0.0,
2021-06-07 15:32:05.000166759,4.0,95.23839643446155,94.88404305644714,0.0,0.0,0.0,
2021-06-07 15:32:06.000168149,4.0,95.17281678426849,94.82056435083238,0.0,0.0,0.0,
2021-06-07 15:32:07.000169538,4.0,95.19664345980841,94.83921620795152,0.0,0.0,0.0,
2021-06-07 15:32:08.000170928,4.0,95.2392046708876,94.87865400292888,0.0,0.0,0.0,
2021-06-07 15:32:09.000172318,4.0,95.25024561102053,94.8941375323239,0.0,0.0,0.0,
2021-06-07 15:32:10.000173707,4.0,95.24173830141103,94.89181229574766,0.0,0.0,0.0,
2021-06-07 15:32:11.000175097,4.0,95.25413064419732,94.90132378129596,0.0,0.0,0.0,
2021-06-07 15:32:12.000176487,4.0,95.29394249651948,94.92814780849844,0.0,0.0,0.0,
2021-06-07 15:32:13.000177876,4.0,95.32443712954691,94.94650845497789,0.0,0.0,0.0,
2021-06-07 15:32:14.000179266,4.0,95.32355832246107,94.9427815013171,0.0,0.0,0.0,
2021-06-07 15:32:15.000180656,4.0,95.29971408374537,94.9223414825985,0.0,0.0,0.0,
2021-06-07 15:32:16.000182045,4.0,95.26582852249176,94.89218926577917,0.0,0.0,0.0,
2021-06-07 15:32:17.000183435,4.0,95.25597235300195,94.88466939872829,0.0,0.0,0.0,
2021-06-07 15:32:18.000184825,4.0,95.31071219390616,94.94193408972902,0.0,0.0,0.0,
2021-06-07 15:32:19.000186214,4.0,95.39000313763216,95.02759699800532,0.0,0.0,0.0,
2021-06-07 15:32:20.000187604,4.0,95.40561951949192,95.05331362607116,0.0,0.0,0.0,
2021-06-07 15:32:21.000188994,4.0,95.35350413063041,95.0080885036776,0.0,0.0,0.0,
2021-06-07 15:32:22.000190383,4.0,95.30448193261563,94.95616805311647,0.0,0.0,0.0,
2021-06-07 15:32:23.000191773,4.0,95.29906668600326,94.93970301775407,0.0,0.0,0.0,
2021-06-07 15:32:24.000193163,4.0,95.3201974910012,94.95240489133302,0.0,0.0,0.0,
2021-06-07 15:32:25.000194552,4.0,95.33278890990405,94.9680732233241,0.0,0.0,0.0,
2021-06-07 15:32:26.000195942,4.0,95.31905786527895,94.96376531233763,0.0,0.0,0.0,
2021-06-07 15:32:27.000197332,4.0,95.27825832184018,94.92755313225076,0.0,0.0,0.0,
2021-06-07 15:32:28.000198721,4.0,95.22753202012694,94.87453659394292,0.0,0.0,0.0,
2021-06-07 15:32:29.000200111,4.0,95.2353421629075,94.8766318229137,0.0,0.0,0.0,
2021-06-07 15:32:30.000201501,4.0,95.35733928644196,94.99097407484165,0.0,0.0,0.0,
2021-06-07 15:32:31.000202890,4.0,95.7999676376765,95.48369813345408,0.0,0.0,0.0,
2021-06-07 15:32:32.000204280,4.0,97.32990868014188,97.06880601060782,0.0,0.0,0.0,
2021-06-07 15:32:33.000205670,4.0,101.08882327188945,99.55575973467148,0.0,0.0,0.0,
2021-06-07 15:32:34.000207059,3.0,105.57179011305558,101.14539450176964,0.0,0.0,0.0,
2021-06-07 15:32:35.000208449,3.0,106.89255477005557,101.1086094482606,0.0,0.0,0.0,
2021-06-07 15:32:36.000209839,3.0,103.94917747684818,98.91114939582992,0.0,0.0,0.0,
2021-06-07 15:32:37.000211228,3.0,98.62480555648538,94.57343270532797,0.0,0.0,0.0,
2021-06-07 15:32:38.000212618,3.0,94.88358904485597,91.02085569077572,0.0,0.0,0.0,
2021-06-07 15:32:39.000214008,3.0,94.82422274422377,90.6766172742055,0.0,0.0,0.0,
2021-06-07 15:32:40.000215397,3.0,96.65663126173017,92.20132409023991,0.0,0.0,0.0,
2021-06-07 15:32:41.000216787,3.0,97.64020215756305,93.02635876520308,0.0,0.0,0.0,
2021-06-07 15:32:42.000218177,3.0,97.20083422523206,92.55899348830675,0.0,0.0,0.0,
2021-06-07 15:32:43.000219566,3.0,96.53979471317975,91.89287474229991,0.0,0.0,0.0,
2021-06-07 15:32:44.000220956,3.0,96.44989042066571,91.79356730390631,0.0,0.0,0.0,
2021-06-07 15:32:45.000222346,3.0,96.70856815879304,92.04975148884564,0.0,0.0,0.0,
2021-06-07 15:32:46.000223735,3.0,96.82952798069668,92.17825690578927,0.0,0.0,0.0,
2021-06-07 15:32:47.000225125,3.0,96.72299702252559,92.10175223406796,0.0,0.0,0.0,
2021-06-07 15:32:48.000226515,3.0,96.74799504643154,92.22753749644616,0.0,0.0,0.0,
2021-06-07 15:32:49.000227904,3.0,97.12486244300878,92.80509606858989,0.0,0.0,0.0,
2021-06-07 15:32:50.000229294,3.0,97.57227997449434,93.4406783520045,0.0,0.0,0.0,
2021-06-07 15:32:51.000230684,3.0,97.03863318609706,93.77821995309765,0.0,0.0,0.0,
2021-06-07 15:32:52.000232073,5.0,94.73175852832706,93.8340493522151,1.0,0.0,1.0,
2021-06-07 15:32:53.000233463,5.0,93.72475802220683,93.48823159013651,1.0,0.0,1.0,
2021-06-07 15:32:54.000234853,5.0,94.39191370122397,93.24230779618182,1.0,0.0,1.0,
2021-06-07 15:32:55.000236242,5.0,93.94136204050488,93.0381918365499,1.0,0.0,1.0,
2021-06-07 15:32:56.000237632,5.0,92.62841672215944,92.19517210393516,1.0,0.0,1.0,
2021-06-07 15:32:57.000239022,5.0,91.00206732271253,90.75422981767429,1.0,0.0,1.0,
2021-06-07 15:32:58.000240411,5.0,89.70799158236707,89.45447557770734,1.0,0.0,1.0,
2021-06-07 15:32:59.000241801,5.0,90.18057774317396,89.79481461871882,1.0,0.0,1.0,
2021-06-07 15:33:00.000243190,5.0,92.94175302588587,92.15938715060356,1.0,0.0,1.0,
2021-06-07 15:33:01.000244580,5.0,96.38887000610323,94.98582318607536,1.0,0.0,1.0,
2021-06-07 15:33:02.000245970,5.0,97.77983791589803,96.239117270103,1.0,0.0,1.0,
2021-06-07 15:33:03.000247359,5.0,95.08749419392825,94.241389502436,1.0,0.0,1.0,
2021-06-07 15:33:04.000248749,4.0,90.29533221035825,90.05829407023164,0.0,0.0,0.0,
2021-06-07 15:33:05.000250139,4.0,88.3762197543289,88.2161555694422,0.0,0.0,0.0,
2021-06-07 15:33:06.000251528,4.0,91.04112879226348,90.77475498844676,0.0,0.0,0.0,
2021-06-07 15:33:07.000252918,4.0,95.53820232118163,94.95926789544072,0.0,0.0,0.0,
2021-06-07 15:33:08.000254308,3.0,97.93224263018429,97.06276546558851,0.0,0.0,0.0,
2021-06-07 15:33:09.000255697,3.0,97.4256115423024,96.43579695042811,0.0,0.0,0.0,
2021-06-07 15:33:10.000257087,3.0,96.16715506571829,95.08407843470935,0.0,0.0,0.0,
2021-06-07 15:33:11.000258477,3.0,95.95062557215087,94.82318639487062,0.0,0.0,0.0,
2021-06-07 15:33:12.000259866,3.0,96.77215215267942,95.78344214599761,0.0,0.0,0.0,
2021-06-07 15:33:13.000261256,3.0,97.69387717320336,96.89437809503994,0.0,0.0,0.0,
2021-06-07 15:33:14.000262646,5.0,97.97981712578441,97.3053848870341,1.0,0.0,1.0,
2021-06-07 15:33:15.000264035,5.0,97.50604169085135,96.99272532408602,1.0,0.0,1.0,
2021-06-07 15:33:16.000265425,5.0,95.87034251941756,95.52787520133728,1.0,0.0,1.0,
2021-06-07 15:33:17.000266815,5.0,92.81168328512281,92.39281534069053,1.0,0.0,1.0,
2021-06-07 15:33:18.000268204,5.0,90.20031618277193,89.11110941289803,1.0,0.0,1.0,
2021-06-07 15:33:19.000269594,5.0,90.1745152812202,88.52784992143245,1.0,0.0,1.0,
2021-06-07 15:33:20.000270984,5.0,92.92383771755176,91.53352422658652,1.0,0.0,1.0,
2021-06-07 15:33:21.000272373,5.0,97.73260342533078,96.52902164759927,1.0,0.0,1.0,
2021-06-07 15:33:22.000273763,5.0,101.87864780639318,100.58541279282092,1.0,0.0,1.0,
2021-06-07 15:33:23.000275153,5.0,102.97093566184205,101.83808193433549,1.0,0.0,1.0,
2021-06-07 15:33:24.000276542,5.0,100.7335412769426,100.02164238978906,1.0,0.0,1.0,
2021-06-07 15:33:25.000277932,5.0,95.20995993997866,94.87346537008332,1.0,0.0,1.0,
2021-06-07 15:33:26.000279322,5.0,88.87947697603592,88.36299848493921,1.0,0.0,1.0,
2021-06-07 15:33:27.000280711,5.0,86.59448209658535,85.58345593128767,1.0,0.0,1.0,
2021-06-07 15:33:28.000282101,5.0,89.4920010698526,88.49153526109242,1.0,0.0,1.0,
2021-06-07 15:33:29.000283491,5.0,94.0508469796385,93.10716118009869,1.0,0.0,1.0,
2021-06-07 15:33:30.000284880,5.0,97.16810169777072,96.1590031016213,1.0,0.0,1.0,
2021-06-07 15:33:31.000286270,5.0,97.62093094424127,96.58576674555863,1.0,0.0,1.0,
2021-06-07 15:33:32.000287660,5.0,95.09012115690975,94.07074653959931,1.0,0.0,1.0,
2021-06-07 15:33:33.000289049,5.0,92.9409349756875,91.86501419669733,1.0,0.0,1.0,
2021-06-07 15:33:34.000290439,5.0,95.17083611730351,94.14602273219246,1.0,0.0,1.0,
2021-06-07 15:33:35.000291829,5.0,99.73491012197618,98.76949389807987,1.0,0.0,1.0,
2021-06-07 15:33:36.000293218,5.0,101.3593184299649,100.5229771754911,1.0,0.0,1.0,
2021-06-07 15:33:37.000294608,4.0,99.32084128424516,98.7185235939119,0.0,0.0,0.0,
2021-06-07 15:33:38.000295998,4.0,97.52974110104165,96.9416230880952,0.0,0.0,0.0,
2021-06-07 15:33:39.000297387,3.0,97.56037792004261,96.77434055430186,0.0,0.0,0.0,
2021-06-07 15:33:40.000298777,3.0,97.63265424749638,96.72661125518808,0.0,0.0,0.0,
2021-06-07 15:33:41.000300167,3.0,96.80353250215072,95.94406485229206,0.0,0.0,0.0,
2021-06-07 15:33:42.000301556,3.0,95.74492777364124,94.97644809479874,0.0,0.0,0.0,
2021-06-07 15:33:43.000302946,3.0,94.65406305543436,93.96507725518687,0.0,0.0,0.0,
2021-06-07 15:33:44.000304336,3.0,93.589741531516,92.9586777114262,0.0,0.0,0.0,
2021-06-07 15:33:45.000305725,3.0,92.93149920475635,92.32780493972561,0.0,0.0,0.0,
2021-06-07 15:33:46.000307115,3.0,92.22447842721886,91.64174140102824,0.0,0.0,0.0,
2021-06-07 15:33:47.000308505,3.0,90.88722283205402,90.33183435565103,0.0,0.0,0.0,
2021-06-07 15:33:48.000309894,4.0,89.57965210359377,89.04325830510905,0.0,0.0,0.0,
2021-06-07 15:33:49.000311284,4.0,89.21151963245586,88.7049201502087,0.0,0.0,0.0,
2021-06-07 15:33:50.000312674,4.0,89.73228869054083,89.27493212012492,0.0,0.0,0.0,
2021-06-07 15:33:51.000314063,4.0,91.06796025993548,90.63990204135996,0.0,0.0,0.0,
2021-06-07 15:33:52.000315453,4.0,93.63226932819296,93.13275313652892,0.0,0.0,0.0,
2021-06-07 15:33:53.000316843,3.0,95.98106330813354,95.29594797581032,0.0,0.0,0.0,
2021-06-07 15:33:54.000318232,3.0,95.4185803772155,94.61368513865484,0.0,0.0,0.0,
2021-06-07 15:33:55.000319622,3.0,93.2463415705819,92.38637610881862,0.0,0.0,0.0,
2021-06-07 15:33:56.000321012,3.0,93.41095464279533,92.52980421093602,0.0,0.0,0.0,
2021-06-07 15:33:57.000322401,3.0,96.03652620655944,95.12396619718075,0.0,0.0,0.0,
2021-06-07 15:33:58.000323791,3.0,97.88541233851961,96.95787072040426,0.0,0.0,0.0,
2021-06-07 15:33:59.000325181,3.0,97.14246575467395,96.3730592673572,0.0,0.0,0.0,
2021-06-07 15:34:00.000326570,4.0,94.35044361642349,93.82606168491326,0.0,0.0,0.0,
2021-06-07 15:34:01.000327960,4.0,91.18945187842927,90.78176258976683,0.0,0.0,0.0,
2021-06-07 15:34:02.000329350,4.0,89.3596641064259,88.91580454254157,0.0,0.0,0.0,
2021-06-07 15:34:03.000330739,4.0,89.11973228293856,88.61792540988692,0.0,0.0,0.0,
2021-06-07 15:34:04.000332129,4.0,89.48572429777045,88.94833330983731,0.0,0.0,0.0,
2021-06-07 15:34:05.000333519,3.0,89.65377536707005,89.07553127323641,0.0,0.0,0.0,
2021-06-07 15:34:06.000334908,3.0,89.49982946601804,88.86754664121372,0.0,0.0,0.0,
2021-06-07 15:34:07.000336298,3.0,89.14520363993493,88.46539118640581,0.0,0.0,0.0,
2021-06-07 15:34:08.000337688,3.0,88.6976628617658,87.97990134365729,0.0,0.0,0.0,
2021-06-07 15:34:09.000339077,3.0,88.2843117341831,87.53483872578052,0.0,0.0,0.0,
2021-06-07 15:34:10.000340467,3.0,88.02094270373071,87.25792654520174,0.0,0.0,0.0,
2021-06-07 15:34:11.000341857,3.0,88.00565316805844,87.26159364177974,0.0,0.0,0.0,
2021-06-07 15:34:12.000343246,3.0,88.18317736057628,87.49089157525667,0.0,0.0,0.0,
2021-06-07 15:34:13.000344636,3.0,88.12291117343936,87.48990055263694,0.0,0.0,0.0,
2021-06-07 15:34:14.000346026,4.0,87.24668252585815,86.64195853666614,0.0,0.0,0.0,
2021-06-07 15:34:15.000347415,4.0,85.68027084934525,85.03333865561885,0.0,0.0,0.0,
2021-06-07 15:34:16.000348805,4.0,84.45133972850525,83.72576722572764,0.0,0.0,0.0,
2021-06-07 15:34:17.000350195,4.0,84.11604792778729,83.36487377218467,0.0,0.0,0.0,
2021-06-07 15:34:18.000351584,4.0,84.10827156603044,83.36917001863495,0.0,0.0,0.0,
2021-06-07 15:34:19.000352974,4.0,83.96551239561758,83.21702384551757,0.0,0.0,0.0,
2021-06-07 15:34:20.000354364,4.0,83.97009522595975,83.18357759352821,0.0,0.0,0.0,
2021-06-07 15:34:21.000355753,4.0,84.25726039329092,83.43026245770517,0.0,0.0,0.0,
2021-06-07 15:34:22.000357143,4.0,84.46006699641623,83.64663543612545,0.0,0.0,0.0,
2021-06-07 15:34:23.000358533,4.0,86.07905994860783,85.50409905552569,0.0,0.0,0.0,
2021-06-07 15:34:24.000359922,4.0,92.87418047298024,92.52416935252538,0.0,0.0,0.0,
2021-06-07 15:34:25.000361312,4.0,103.4419611136718,102.42662873174253,0.0,0.0,0.0,
2021-06-07 15:34:26.000362702,4.0,108.53553488844302,106.91300796214014,0.0,0.0,0.0,
2021-06-07 15:34:27.000364091,4.0,102.95612743416163,101.93961797438742,0.0,0.0,0.0,
2021-06-07 15:34:28.000365481,4.0,91.15681574095882,90.88937953307675,0.0,0.0,0.0,
2021-06-07 15:34:29.000366870,4.0,82.95620061513813,82.4463623614328,0.0,0.0,0.0,
2021-06-07 15:34:30.000368260,4.0,81.54823323705912,80.9167263825337,0.0,0.0,0.0,
2021-06-07 15:34:31.000369650,4.0,83.77623209455554,83.3690240293463,0.0,0.0,0.0,
2021-06-07 15:34:32.000371039,4.0,86.06234482624801,85.78033398365248,0.0,0.0,0.0,
2021-06-07 15:34:33.000372429,4.0,86.96293157733763,86.72257933296879,0.0,0.0,0.0,
2021-06-07 15:34:34.000373819,4.0,86.86331518275063,86.65439747439683,0.0,0.0,0.0,
2021-06-07 15:34:35.000375208,4.0,86.60233426541964,86.4447706592038,0.0,0.0,0.0,
2021-06-07 15:34:36.000376598,4.0,86.51849679237023,86.42700252643208,0.0,0.0,0.0,
2021-06-07 15:34:37.000377988,4.0,86.58603826441852,86.51577428055839,0.0,0.0,0.0,
2021-06-07 15:34:38.000379377,4.0,86.99520688726497,86.93909899494933,0.0,0.0,0.0,
2021-06-07 15:34:39.000380767,4.0,88.23548236534688,88.08348537020639,0.0,0.0,0.0,
2021-06-07 15:34:40.000382157,5.0,89.40015055574555,88.9221041773991,1.0,0.0,1.0,
2021-06-07 15:34:41.000383546,5.0,88.27772974543493,87.61932054091872,1.0,0.0,1.0,
2021-06-07 15:34:42.000384936,5.0,86.53072348935535,85.94673788263773,1.0,0.0,1.0,
2021-06-07 15:34:43.000386326,5.0,88.99059689242124,88.6218354714782,1.0,0.0,1.0,
2021-06-07 15:34:44.000387715,5.0,94.13907755039344,93.65048283654639,1.0,0.0,1.0,
2021-06-07 15:34:45.000389105,5.0,94.71662154243131,94.13778650634198,1.0,0.0,1.0,
2021-06-07 15:34:46.000390495,5.0,90.94156873385838,90.56463782762808,1.0,0.0,1.0,
2021-06-07 15:34:47.000391884,5.0,88.34490916903759,88.04895136005273,1.0,0.0,1.0,
2021-06-07 15:34:48.000393274,5.0,90.13551452227519,89.72193537324753,1.0,0.0,1.0,
2021-06-07 15:34:49.000394664,5.0,94.17444748183068,93.33856600135061,1.0,0.0,1.0,
2021-06-07 15:34:50.000396053,5.0,95.59602812725949,94.54209585125848,1.0,0.0,1.0,
2021-06-07 15:34:51.000397443,5.0,93.65068025069077,92.9287666019247,1.0,0.0,1.0,
2021-06-07 15:34:52.000398833,5.0,92.30689405745484,91.93192741913637,1.0,0.0,1.0,
2021-06-07 15:34:53.000400222,5.0,93.3134420731764,92.99873354383614,1.0,0.0,1.0,
2021-06-07 15:34:54.000401612,5.0,95.36227259716354,94.84031139955206,1.0,0.0,1.0,
2021-06-07 15:34:55.000403002,5.0,97.76053921274358,96.7590164869915,1.0,0.0,1.0,
2021-06-07 15:34:56.000404391,5.0,99.45418579385502,97.98837650578673,1.0,0.0,1.0,
2021-06-07 15:34:57.000405781,5.0,98.9233227964198,97.59490759208182,1.0,0.0,1.0,
2021-06-07 15:34:58.000407171,5.0,95.67524488950232,94.91448125916445,1.0,0.0,1.0,
2021-06-07 15:34:59.000408560,5.0,89.43292126186519,89.13317819309067,1.0,0.0,1.0,
2021-06-07 15:35:00.000409950,5.0,81.0045269251875,80.41676593219049,1.0,0.0,1.0,
2021-06-07 15:35:01.000411340,5.0,76.36427056157494,74.77322539377724,1.0,0.0,1.0,
2021-06-07 15:35:02.000412729,5.0,80.06877286016221,79.35816258523622,1.0,0.0,1.0,
2021-06-07 15:35:03.000414119,5.0,90.99208612850315,90.56834559769743,1.0,0.0,1.0,
2021-06-07 15:35:04.000415509,5.0,97.49239141958464,96.4075194515675,1.0,0.0,1.0,
2021-06-07 15:35:05.000416898,5.0,96.42522375557495,95.56506076399309,1.0,0.0,1.0,
2021-06-07 15:35:06.000418288,5.0,94.84642021280841,94.38785997753291,1.0,0.0,1.0,
2021-06-07 15:35:07.000419678,5.0,96.44047954834974,96.16630059685933,1.0,0.0,1.0,
2021-06-07 15:35:08.000421067,5.0,98.45620986452398,98.12035471899742,1.0,0.0,1.0,
2021-06-07 15:35:09.000422457,5.0,95.40744482435632,95.26220529829995,1.0,0.0,1.0,
2021-06-07 15:35:10.000423847,5.0,89.18513364658409,89.05418117119568,1.0,0.0,1.0,
2021-06-07 15:35:11.000425236,5.0,86.48378236217926,85.8904116949645,1.0,0.0,1.0,
2021-06-07 15:35:12.000426626,5.0,88.35898086142232,87.64319403565875,1.0,0.0,1.0,
2021-06-07 15:35:13.000428016,5.0,91.93867543318792,91.2992252604103,1.0,0.0,1.0,
2021-06-07 15:35:14.000429405,5.0,94.36846297988876,93.62465643840618,1.0,0.0,1.0,
2021-06-07 15:35:15.000430795,5.0,94.6387014955309,93.59348825584334,1.0,0.0,1.0,
2021-06-07 15:35:16.000432185,5.0,93.06128482245494,91.78977820156634,1.0,0.0,1.0,
2021-06-07 15:35:17.000433574,5.0,91.14693627704098,90.06702752824764,1.0,0.0,1.0,
2021-06-07 15:35:18.000434964,5.0,91.05859209519967,90.39906060490166,1.0,0.0,1.0,
2021-06-07 15:35:19.000436354,5.0,92.7170192072935,92.31515454757283,1.0,0.0,1.0,
2021-06-07 15:35:20.000437743,4.0,94.15148014360861,93.85760262270459,0.0,0.0,0.0,
2021-06-07 15:35:21.000439133,4.0,94.19079575372255,93.98792935677231,0.0,0.0,0.0,
2021-06-07 15:35:22.000440523,4.0,93.27561137106635,93.13068424748785,0.0,0.0,0.0,
2021-06-07 15:35:23.000441912,4.0,92.56287152019502,92.39932132416074,0.0,0.0,0.0,
2021-06-07 15:35:24.000443302,4.0,92.41514204784075,92.18965745395457,0.0,0.0,0.0,
2021-06-07 15:35:25.000444692,4.0,92.45881752253642,92.19696553673174,0.0,0.0,0.0,
2021-06-07 15:35:26.000446081,4.0,92.46167920126688,92.2030377966806,0.0,0.0,0.0,
2021-06-07 15:35:27.000447471,4.0,92.24990606158744,92.02346407324065,0.0,0.0,0.0,
2021-06-07 15:35:28.000448861,4.0,90.77405413501104,90.6383306007196,0.0,0.0,0.0,
2021-06-07 15:35:29.000450250,4.0,86.84915348239173,86.75201620931259,0.0,0.0,0.0,
2021-06-07 15:35:30.000451640,4.0,81.80197043590965,81.34125058418591,0.0,0.0,0.0,
2021-06-07 15:35:31.000453030,4.0,78.28908892127993,77.18243540033997,0.0,0.0,0.0,
2021-06-07 15:35:32.000454419,4.0,77.18066099823395,75.74678370589129,0.0,0.0,0.0,
2021-06-07 15:35:33.000455809,4.0,77.83684688120849,76.54076820270271,0.0,0.0,0.0,
2021-06-07 15:35:34.000457199,4.0,79.48518147195126,78.53590869544163,0.0,0.0,0.0,
2021-06-07 15:35:35.000458588,4.0,81.97646961001254,81.40379946969504,0.0,0.0,0.0,
2021-06-07 15:35:36.000459978,4.0,85.58295290984893,85.2814092525967,0.0,0.0,0.0,
2021-06-07 15:35:37.000461368,4.0,90.06493513310822,89.73934980523964,0.0,0.0,0.0,
2021-06-07 15:35:38.000462757,4.0,93.90213908495963,93.28235758923618,0.0,0.0,0.0,
2021-06-07 15:35:39.000464147,4.0,95.68587780416317,94.8587927425319,0.0,0.0,0.0,
2021-06-07 15:35:40.000465537,4.0,96.21982865035056,95.1013592568919,0.0,0.0,0.0,
2021-06-07 15:35:41.000466926,3.0,97.17201328849329,94.87764488588294,0.0,0.0,0.0,
2021-06-07 15:35:42.000468316,3.0,97.98327642287576,94.27669940045784,0.0,0.0,0.0,
2021-06-07 15:35:43.000469706,3.0,96.07510780591043,93.35012757310693,0.0,0.0,0.0,
2021-06-07 15:35:44.000471095,4.0,92.88021979985237,92.42823404709469,0.0,0.0,0.0,
2021-06-07 15:35:45.000472485,4.0,92.44913015380482,92.31372092063968,0.0,0.0,0.0,
2021-06-07 15:35:46.000473875,4.0,93.57471533013505,93.02364325282457,0.0,0.0,0.0,
2021-06-07 15:35:47.000475264,4.0,94.09003598962518,93.6116540332236,0.0,0.0,0.0,
2021-06-07 15:35:48.000476654,4.0,94.37462149651525,94.0555686880794,0.0,0.0,0.0,
2021-06-07 15:35:49.000478044,4.0,95.15334597141147,94.85988640990271,0.0,0.0,0.0,
2021-06-07 15:35:50.000479433,4.0,95.72923325888252,95.38994393921267,0.0,0.0,0.0,
2021-06-07 15:35:51.000480823,4.0,95.49325372873103,95.09066448467047,0.0,0.0,0.0,
2021-06-07 15:35:52.000482213,4.0,94.8295587143249,94.37899205632394,0.0,0.0,0.0,
2021-06-07 15:35:53.000483602,4.0,94.33483462853172,93.92714180801784,0.0,0.0,0.0,
2021-06-07 15:35:54.000484992,4.0,94.26899706580015,93.95278254618492,0.0,0.0,0.0,
2021-06-07 15:35:55.000486381,4.0,94.40001990332235,94.12363894004933,0.0,0.0,0.0,
2021-06-07 15:35:56.000487771,4.0,94.33938038430875,94.05262532665529,0.0,0.0,0.0,
2021-06-07 15:35:57.000489161,4.0,94.03787394674876,93.74095500956241,0.0,0.0,0.0,
2021-06-07 15:35:58.000490550,4.0,93.85134392372711,93.5739234610455,0.0,0.0,0.0,
2021-06-07 15:35:59.000491940,4.0,94.14512163083944,93.83150581106258,0.0,0.0,0.0,
2021-06-07 15:36:00.000493330,4.0,94.85545702954482,94.27300614359316,0.0,0.0,0.0,
2021-06-07 15:36:01.000494719,3.0,95.6149840798162,94.53152363521674,0.0,0.0,0.0,
2021-06-07 15:36:02.000496109,3.0,95.88551765946673,94.63645296413046,0.0,0.0,0.0,
2021-06-07 15:36:03.000497499,3.0,95.66291534284738,94.77619794846362,0.0,0.0,0.0,
2021-06-07 15:36:04.000498888,4.0,95.62191269888993,95.07295134118681,0.0,0.0,0.0,
2021-06-07 15:36:05.000500278,4.0,95.98770996726934,95.57007007834382,0.0,0.0,0.0,
2021-06-07 15:36:06.000501668,4.0,96.49171036357106,96.10374204611092,0.0,0.0,0.0,
2021-06-07 15:36:07.000503057,4.0,96.87103060185022,96.46503163921498,0.0,0.0,0.0,
2021-06-07 15:36:08.000504447,4.0,97.04238003414798,96.59596230384918,0.0,0.0,0.0,
2021-06-07 15:36:09.000505837,4.0,97.05525765788065,96.59723168143272,0.0,0.0,0.0,
2021-06-07 15:36:10.000507226,4.0,97.02508976107556,96.62262837633314,0.0,0.0,0.0,
2021-06-07 15:36:11.000508616,4.0,97.02737288625926,96.7048148616721,0.0,0.0,0.0,
2021-06-07 15:36:12.000510006,4.0,96.72001556635577,96.45681723997828,0.0,0.0,0.0,
2021-06-07 15:36:13.000511395,4.0,95.5699221291951,95.35561577622563,0.0,0.0,0.0,
2021-06-07 15:36:14.000512785,4.0,94.17895792682923,93.94317773012392,0.0,0.0,0.0,
